match_duration, first_dragon, first_baron, first_inhibitor, first_rift_herald, first_blood, bteam_baron_kills, bteam_dragon_kills, bteam_inhibitor_kills, bteam_rift_kills, bteam_tower_kills,bteam_largest_killing_spree, bteam_largest_multi_kill, bteam_highest_champ_lvl, bteam_best_kda, bteam_total_kills, bteam_total_assists, bteam_total_gold_earned, bteam_total_gold_spent, bteam_vision_score, bteam_wards_placed, bteam_wards_killed, bteam_total_minions_killed, bteam_total_dmg_dealt, bteam_total_dmg_dealt_to_champions, bteam_total_dmg_taken, bteam_total_dmg_healed, bteam_total_dmg_self_mitigated, bteam_total_crowd_control_dealt, rteam_baron_kills, rteam_dragon_kills, rteam_inhibitor_kills, rteam_rift_kills, rteam_tower_kills, rteam_largest_killing_spree, rteam_largest_multi_kill, rteam_highest_champ_lvl, rteam_best_kda, rteam_total_kills, rteam_total_assists, rteam_total_gold_earned, rteam_total_gold_spent, rteam_vision_score, rteam_wards_placed, rteam_wards_killed, rteam_total_minions_killed, rteam_total_dmg_dealt, rteam_total_dmg_dealt_to_champions, rteam_total_dmg_taken, rteam_total_dmg_healed, rteam_total_dmg_self_mitigated, rteam_total_crowd_control_dealt, winning_team
1716,0,0,0,0,1,1,3,1,2,9,5,2,16,5.333333333333333,31,46,62593,54713,194,64,30,688,791879,76941,110169,31005,69399,939,0,2,0,0,3,5,2,15,3.75,24,35,52234,49825,138,65,20,658,563862,79370,97493,20992,81014,1011,0
1885,1,0,0,1,1,1,4,1,0,8,5,2,17,5.666666666666667,25,36,62957,57125,181,73,37,704,766436,83764,96219,37744,78691,916,0,1,0,2,4,4,2,16,3.0,20,30,55396,55353,164,78,24,642,615577,60990,112526,26893,99999,1586,0
920,0,1,1,0,0,0,2,0,1,4,14,5,12,18.0,24,28,34869,30275,50,26,2,346,296371,36057,43380,17393,25876,649,0,0,0,0,0,0,1,10,0.3333333333333333,1,3,20568,18575,41,20,2,314,214127,24321,49842,10297,24655,406,0
1779,1,0,0,1,1,1,2,1,0,7,10,2,17,29.0,36,57,62316,58000,158,75,26,647,659364,95824,109346,36624,109353,907,0,2,0,0,3,4,2,15,3.5,23,34,53943,51945,173,71,26,694,636619,83352,123523,31463,87573,968,0
1411,0,0,0,0,1,1,2,2,1,10,6,3,14,7.0,31,40,49482,42527,123,53,18,496,451777,86160,78571,22308,55322,1160,0,0,0,0,1,3,2,13,5.666666666666667,18,33,37365,33835,106,46,13,439,297818,49966,101582,25945,68617,1172,0
2126,0,1,1,0,0,0,4,1,2,7,9,2,17,6.25,37,64,66252,57350,215,90,34,764,829331,119258,142271,36989,133901,1186,2,1,3,0,9,6,2,17,4.333333333333333,24,41,67427,66368,228,85,36,780,803657,107270,146014,59396,116217,990,0
926,1,1,1,1,1,0,0,0,0,0,2,2,11,1.5,3,2,22174,20335,38,21,4,328,209051,27047,46291,6261,22253,459,0,2,0,1,3,8,2,11,15.0,23,35,31589,27920,56,27,6,300,248508,34692,46309,16968,33345,748,1
1686,0,1,0,1,0,0,4,2,1,9,4,2,16,7.333333333333333,36,47,57780,51250,160,66,22,610,626415,91803,126330,52928,109986,1152,1,0,0,1,2,7,1,15,3.5,22,32,51976,49875,148,62,18,638,539222,91763,112132,37610,74885,715,0
1447,1,1,0,0,0,0,2,1,2,7,11,2,15,19.0,33,46,50421,45550,120,59,19,542,479742,62886,76874,20703,64299,788,0,1,0,0,1,4,2,12,2.75,16,21,40019,38078,115,52,16,481,440389,54971,91242,22894,52818,1046,0
2210,1,1,1,1,0,0,3,0,0,4,5,3,16,2.3333333333333335,17,20,63094,59618,223,83,33,871,908431,91639,124675,22134,102082,809,2,3,1,1,8,7,3,18,17.0,33,69,70202,65160,251,92,31,801,927929,94633,124340,50787,103469,1555,1
961,1,1,0,0,0,0,1,1,1,8,4,2,11,8.0,11,17,34002,24650,70,26,11,437,323464,25405,32780,8250,19389,620,0,1,0,0,0,0,1,9,0.5,1,0,19382,17975,28,18,3,301,158007,11900,36194,10771,16568,384,0
1528,0,0,0,0,0,1,3,1,2,9,6,2,16,7.5,26,37,53231,49083,124,53,15,523,553850,77905,95122,30177,77644,792,0,1,0,0,1,5,1,15,2.25,20,27,45936,43210,118,58,16,579,467528,64328,101561,27932,59247,717,0
1627,0,1,0,0,1,0,4,2,2,11,9,1,15,8.0,27,37,55080,50563,178,60,27,626,675694,70507,88924,32020,86038,813,0,0,0,0,1,4,2,15,3.0,15,20,45077,42560,123,55,16,649,491247,54697,88866,24431,47327,750,0
1982,0,0,0,1,1,2,3,1,0,7,7,3,18,8.666666666666666,36,64,66804,61722,155,74,17,637,746750,87891,142655,38929,146446,1425,0,3,0,2,5,5,2,16,5.666666666666667,30,58,61475,60325,178,72,17,595,696742,109549,111677,15754,99726,1769,0
1620,0,0,0,1,1,1,2,1,0,5,9,2,15,18.0,21,47,48342,44718,153,57,13,569,546189,69287,68674,24616,45802,1566,0,2,0,1,3,5,2,14,4.5,15,23,43588,38536,120,52,17,595,468272,46238,91263,27851,70240,893,0
971,1,1,1,1,1,0,0,0,0,0,0,1,10,1.3333333333333333,5,8,22658,19945,52,25,7,280,193513,30254,53879,8696,25901,680,0,2,1,1,8,9,2,12,15.0,24,38,39115,32650,79,37,7,404,325840,45131,51106,17585,30710,744,1
1715,1,0,0,1,1,1,2,1,0,7,9,3,16,12.0,35,74,57226,51435,188,80,23,588,590513,101366,110184,39595,103158,1015,0,1,0,1,4,3,2,15,1.8,20,28,49411,46291,162,71,22,583,548756,80755,131648,30599,96349,707,0
1896,0,0,0,0,1,2,4,1,1,6,12,4,18,11.5,31,63,65180,61860,204,86,31,715,741917,97756,126718,39822,139331,1490,0,1,0,1,5,3,1,15,3.75,21,39,57114,55285,194,86,32,704,661575,90922,118548,30329,98255,536,0
1920,1,1,1,0,1,0,0,0,2,6,4,2,16,6.0,14,31,52500,50218,200,84,27,679,609742,61960,103800,39143,101327,1307,2,4,1,0,10,6,2,17,14.0,21,40,61481,53660,218,81,37,727,742455,81344,95546,37822,71135,941,1
926,1,1,1,1,1,0,0,0,0,0,2,2,11,1.5,3,2,22174,20335,38,21,4,328,209051,27047,46291,6261,22253,459,0,2,0,1,3,8,2,11,15.0,23,35,31589,27920,56,27,6,300,248508,34692,46309,16968,33345,748,1
974,0,1,1,1,1,0,1,0,0,0,0,1,10,1.5,4,6,23572,22515,70,36,9,370,209696,22697,47631,5897,34347,584,0,0,0,1,2,5,1,12,9.0,16,23,32823,24575,80,37,13,413,296511,37557,36548,14017,20898,571,1
1794,1,1,1,1,0,0,1,0,1,5,7,2,15,5.0,25,42,55174,53743,163,78,27,656,629133,83634,109078,23094,78238,1002,2,3,0,1,6,5,2,18,3.5,30,35,62047,59568,192,83,29,700,737333,83511,114652,28564,73026,654,1
2030,0,0,0,1,1,2,1,3,1,9,4,2,17,5.8,36,78,70283,68385,222,75,37,709,713057,111033,152932,40234,164441,1311,0,3,0,1,6,9,3,18,6.25,40,73,67375,64077,186,96,22,683,758737,120735,139629,20375,124046,1585,0
1154,0,1,1,1,1,0,1,0,0,5,9,2,14,13.0,22,27,39201,35100,123,58,15,515,361373,42060,57132,18452,37673,579,0,0,0,1,0,2,1,12,1.5,7,10,29701,26450,87,37,20,441,283216,31959,57955,11520,35026,667,0
1493,1,1,1,1,0,0,0,0,0,2,5,2,15,2.6666666666666665,14,15,42445,40850,119,54,20,581,493922,61442,96707,21883,54062,812,1,3,3,0,11,13,3,16,16.0,26,42,52375,48685,145,53,21,623,587559,72302,97288,35422,81770,1061,1
940,0,1,1,0,0,0,1,0,1,3,7,2,12,11.0,18,27,33344,28085,69,42,9,428,285230,38545,36311,9940,27782,422,0,0,0,0,0,0,1,10,1.5,3,9,21823,18375,58,29,10,336,191127,22410,49727,7657,26118,886,0
1323,1,1,1,1,1,0,1,0,0,1,3,1,13,2.0,11,15,37811,36280,94,42,24,520,395811,48998,84074,20206,53093,719,0,1,1,2,7,4,2,14,12.0,32,47,50119,41775,129,62,17,544,439563,64122,66178,15881,52219,1319,1
1523,0,1,1,1,0,0,1,0,0,3,2,1,15,3.3333333333333335,13,18,43602,39833,174,81,29,637,445130,43959,84786,23884,63673,1185,1,2,2,2,10,3,2,15,6.5,21,34,51165,42850,138,70,30,610,565673,64143,69270,14004,62151,1182,1
2223,1,0,0,1,1,1,2,2,0,9,9,2,18,8.666666666666666,41,79,73600,70218,246,92,49,715,775331,137912,169460,63145,156486,1459,0,3,0,2,3,5,2,18,4.666666666666667,31,48,69494,67115,217,103,37,741,819781,129861,174384,44613,121508,1086,0
1242,0,1,1,0,0,0,3,0,2,4,6,3,13,13.0,20,26,38353,33600,82,40,10,447,355283,55181,62847,18216,46790,776,0,0,0,0,0,2,2,12,6.0,10,21,31294,28350,94,51,11,421,305300,46967,70196,14488,53904,841,0
1437,0,1,0,0,0,0,2,1,2,8,9,2,14,15.0,24,44,50440,42510,170,51,35,613,534215,61275,72771,16139,54830,987,0,1,0,0,2,4,2,14,2.25,12,13,39725,37763,105,72,11,532,437004,45783,78958,14371,55526,1085,0
1460,1,1,1,0,0,0,0,0,1,1,3,1,14,1.25,18,13,41420,37665,103,44,21,522,484198,50916,113524,34050,72076,1415,0,3,1,0,10,13,2,16,21.0,31,37,51435,50250,133,56,24,582,553679,87282,70922,24408,39189,1145,1
1964,0,1,1,1,0,1,1,1,0,6,4,2,17,3.125,37,63,63803,61550,204,80,34,629,668529,121270,179453,76653,125235,1094,1,3,1,1,10,5,3,18,3.6666666666666665,42,62,68949,63650,211,86,27,702,821762,147864,148122,45822,120066,1664,1
1729,1,0,0,0,1,1,2,2,2,8,4,2,17,5.0,19,28,56719,52095,193,100,24,781,720068,70638,92412,33049,88969,1574,0,2,0,0,3,4,2,16,4.0,14,25,50676,49241,138,58,33,739,642289,64298,94709,25228,60279,929,0
2270,1,0,0,1,1,2,1,1,0,8,8,3,18,5.0,35,58,75259,69808,242,118,34,848,975260,114407,143057,50574,115341,1113,0,4,0,2,7,6,3,18,3.3333333333333335,28,49,71841,74732,279,102,57,905,957021,102461,143699,27754,111637,1553,0
953,0,1,1,0,1,0,1,0,1,4,5,2,11,9.0,15,23,32667,30560,69,34,8,397,299284,32710,37529,9249,28131,711,0,1,0,0,0,2,1,11,6.0,6,11,25392,20608,54,30,4,377,250197,26171,45038,13188,20332,449,0
1752,0,0,0,0,0,1,4,3,2,11,3,1,17,12.0,14,18,56023,49850,207,103,32,798,787425,54720,64522,25641,63168,808,0,0,0,0,1,3,1,16,3.0,5,7,46124,43035,173,84,29,786,615781,30237,76678,13926,59348,1157,0
1614,1,0,1,0,1,1,1,0,1,0,3,2,13,2.6666666666666665,12,29,42250,41475,150,72,24,546,442529,59131,103034,22865,80804,861,0,3,2,0,9,7,2,15,18.0,25,55,53040,42675,184,70,27,682,589321,79451,82352,28271,74042,1244,1
2240,1,1,1,0,1,0,1,0,2,5,4,2,18,2.5,16,14,66835,64343,267,106,40,1037,1065283,84201,146939,48848,142281,1094,2,4,2,0,8,7,2,18,14.0,27,44,73021,66893,269,141,32,1006,1111566,108072,119367,30391,119793,825,1
1650,1,0,0,0,0,1,3,2,2,10,11,2,16,21.0,38,63,59780,50225,149,66,26,617,653150,107975,109648,52095,95687,1533,0,1,0,0,2,3,2,15,1.0,10,17,42228,40943,159,68,26,620,508532,77389,130385,38006,90757,923,0
2135,0,1,0,1,0,0,3,2,1,8,6,2,18,14.0,41,73,71606,66175,227,111,54,784,913126,125795,142646,37340,136943,1453,0,1,0,1,4,5,2,18,2.5714285714285716,26,40,65961,66173,251,108,46,848,936848,107634,151347,43837,110683,1138,0
1886,0,0,0,1,1,1,3,2,0,10,7,2,17,8.5,26,37,60678,58273,209,85,29,636,736181,117778,128281,57455,123199,1346,0,1,0,1,3,3,2,15,3.6666666666666665,18,35,53917,49420,192,75,36,688,644601,94132,144808,39210,107942,1888,0
1325,1,0,0,0,0,1,2,1,2,5,4,2,13,16.0,19,43,43487,41398,137,49,20,457,453043,46940,62995,35906,46432,824,0,1,0,0,0,2,1,13,4.0,5,12,32867,30985,103,52,16,541,352320,36034,63382,13258,46607,714,0
1450,0,1,0,0,0,0,3,3,1,9,12,3,15,17.0,37,47,50579,44450,168,66,28,543,511657,75729,87951,28727,71853,919,0,0,0,0,2,3,2,14,1.8,14,19,40698,39750,122,69,18,529,432319,61577,93183,10227,86434,959,0
1274,1,1,1,1,1,0,0,0,0,0,2,2,12,1.75,10,10,30979,30495,95,47,14,397,281611,33385,75575,12088,50834,703,0,3,1,2,7,11,2,14,23.0,35,51,45943,41128,111,56,16,468,399261,60019,65174,14996,48170,1114,1
1519,1,1,1,0,0,0,0,0,1,2,4,2,12,2.0,17,32,41920,38663,139,66,25,468,404051,63078,95247,15152,75667,850,0,3,1,1,9,6,4,14,22.0,32,58,51222,43850,150,70,20,535,491043,76139,85988,24051,62629,810,1
919,0,1,1,0,0,0,2,0,1,4,6,2,11,12.0,22,33,33472,30430,57,30,9,360,272185,34754,39425,7088,29900,646,0,0,0,0,0,2,1,9,1.0,4,5,22181,19675,54,26,7,311,208062,22435,46535,8629,27784,712,0
1706,1,1,1,1,1,0,0,0,0,1,4,1,15,2.6666666666666665,19,31,48201,44550,110,57,17,640,540272,58883,112752,18392,96658,1100,1,4,3,1,11,4,2,16,8.0,25,39,57918,56103,172,72,18,677,724169,87642,89311,27381,65705,967,1
2121,1,1,1,0,1,0,1,0,1,3,6,3,16,3.25,23,49,59989,56625,274,124,56,736,700858,102828,135051,29803,122716,965,0,4,2,1,8,6,2,17,7.0,35,65,66651,63513,242,114,50,779,797044,107968,134577,37737,145006,2149,1
1213,0,1,1,1,0,0,2,0,0,4,4,2,13,13.0,22,32,39932,33750,101,37,14,477,370789,42870,50768,17534,31771,751,0,1,0,1,0,2,2,12,1.6666666666666667,9,12,32242,27075,70,37,11,480,333587,31221,59460,20685,35414,827,0
1158,0,1,1,0,0,0,1,0,1,6,4,2,13,10.0,22,37,40298,38500,93,45,8,476,374194,40539,50735,13754,34888,773,0,1,0,0,2,3,1,12,3.0,13,15,33888,31810,88,41,11,443,308067,36946,56289,9733,39986,713,0
1339,1,1,1,1,1,0,0,0,0,1,3,1,13,2.3333333333333335,14,17,37027,33945,119,52,12,491,363654,38511,71698,16080,45795,850,1,3,0,1,5,5,2,14,8.0,19,16,44519,40313,113,49,13,560,487044,53977,57652,15491,41935,700,1
1483,1,1,1,0,1,0,0,0,2,2,4,2,14,3.0,15,33,43285,40100,115,61,17,554,419451,56250,81282,16010,60195,623,0,4,0,0,3,4,3,14,10.0,31,51,51649,45908,161,66,28,617,575404,68850,77800,27029,79637,1170,1
1888,0,0,1,0,0,1,2,0,1,3,6,3,17,11.0,22,29,56528,55155,189,76,34,773,733434,62734,111132,28215,107506,1682,0,2,2,0,8,5,2,17,4.0,18,23,59726,53625,190,89,21,829,867630,81203,86941,24120,51736,1092,1
1807,1,1,1,1,1,0,0,0,0,1,3,1,16,2.5714285714285716,26,48,53745,50950,175,69,25,660,580826,107048,135941,28065,112532,1272,1,3,1,2,7,9,2,17,19.0,42,81,64931,61255,162,71,25,678,675037,114478,134987,44312,139131,946,1
1595,0,0,0,0,0,1,4,4,1,11,5,3,16,11.0,38,58,60058,55518,144,70,16,599,600502,81472,110697,27933,81708,843,0,0,0,0,0,3,2,15,1.8333333333333333,19,28,46674,40785,104,48,15,655,476734,53743,101849,22899,48510,955,0
1811,0,0,0,1,0,1,3,1,0,7,6,2,16,5.5,35,60,63748,60200,200,78,32,664,659023,95706,116920,32794,53559,838,0,1,0,0,3,8,2,16,4.25,29,52,55708,51610,180,96,21,564,526260,88288,115115,26657,87716,1176,0
1294,1,1,0,0,0,0,1,1,1,8,8,2,14,10.0,29,43,46274,45033,93,43,9,527,430210,60466,64786,14251,46755,850,0,1,0,0,0,3,2,13,1.5,12,18,33275,37795,90,39,8,430,292713,36825,74679,10146,42983,820,0
2131,0,1,1,1,1,0,3,0,1,3,6,2,18,4.0,28,37,63120,61063,206,95,41,807,866398,119112,147241,34192,135634,1653,2,2,3,1,11,5,2,18,6.0,44,68,75191,70135,295,118,54,740,834066,116864,155466,47572,108235,1410,1
1449,0,1,1,1,1,0,1,0,0,1,3,3,14,1.6,16,21,39637,37080,113,59,15,450,353549,60391,94783,19329,67506,240,1,2,2,1,10,7,3,16,10.0,37,51,56306,48058,144,65,23,595,556741,79697,95622,30226,61202,796,1
1896,1,0,0,0,1,1,2,2,2,9,5,2,16,7.25,40,75,66210,62525,218,103,22,505,617798,117774,125528,49112,98292,1037,0,3,0,0,3,7,2,16,3.6,27,56,57180,52160,189,66,37,612,647564,99388,145568,52240,101404,936,0
1481,1,1,1,1,0,0,0,0,0,2,4,2,13,2.6,20,25,43124,39950,105,58,13,481,383724,63857,100676,27318,58643,1011,1,3,1,0,7,4,3,16,11.0,34,52,50093,44200,146,58,22,521,496562,86095,92552,29925,66370,903,1
1795,0,1,1,1,0,0,2,0,0,2,5,2,15,6.0,34,67,52821,50050,185,79,33,585,518178,88904,111006,39416,101903,1257,0,2,1,2,8,5,4,17,6.0,31,42,61676,55008,203,98,31,681,727999,88860,115479,31351,80854,764,1
1770,1,0,0,1,0,1,3,1,0,6,5,2,17,7.333333333333333,34,64,60872,55285,202,80,35,734,648281,82949,88661,17851,84642,1034,0,2,0,2,6,3,2,16,1.5,20,27,55523,52398,136,65,26,742,704026,65510,111202,27145,82355,1036,0
2110,1,1,1,0,0,0,4,0,2,6,9,2,18,5.5,46,75,77039,72710,204,66,26,715,868244,123881,166177,96007,116593,972,2,1,1,0,9,5,2,18,4.2,34,61,70409,64420,172,79,26,748,791329,124727,157647,56145,143502,1721,1
1861,1,1,1,0,1,0,3,0,2,3,5,2,15,3.4,27,56,52982,51635,150,38,32,506,745524,104141,141885,49868,104782,994,2,1,1,0,7,5,2,16,11.0,32,72,60039,55355,124,71,11,623,619789,115664,138958,53332,96660,1291,1
1980,0,0,0,1,0,1,3,1,0,7,6,2,16,4.666666666666667,16,36,56690,53395,175,86,28,786,725232,68751,94482,28162,84524,1660,1,2,2,2,9,7,2,18,8.0,21,36,63433,52483,177,77,36,850,820110,70438,98261,30921,80383,894,1
1729,0,1,0,0,0,0,4,2,2,10,8,3,17,7.666666666666667,37,67,61032,53758,165,54,24,615,645780,86518,113968,49707,120776,848,1,0,0,0,1,4,2,16,1.8333333333333333,21,28,49086,47835,132,66,15,615,558936,80419,109234,21712,81774,473,0
1895,1,0,0,0,0,1,2,1,1,8,4,2,17,5.666666666666667,26,46,63976,58760,206,79,32,783,788839,105568,88274,13837,61650,1224,0,2,0,1,4,9,2,16,4.0,23,36,56515,54420,184,87,20,746,689575,62865,129352,47329,108257,1186,0
1851,1,1,1,0,0,0,2,0,2,3,5,2,16,3.6666666666666665,29,49,55538,53743,168,76,22,550,541798,94571,117706,23074,100861,910,2,2,1,0,9,5,3,17,6.666666666666667,36,67,64898,58126,194,78,29,634,676446,98804,129459,33332,103377,821,1
1956,1,0,0,0,0,2,2,3,1,9,9,3,18,7.0,33,63,68544,58650,209,82,32,770,774950,95783,117061,46968,84734,1262,0,3,0,0,0,4,3,16,3.25,23,44,56242,52545,165,73,29,773,719481,90972,111927,23735,78669,1024,0
2054,0,1,0,1,0,1,2,1,0,9,10,2,18,24.0,33,70,67032,61975,190,76,39,743,853461,130501,141633,76760,121138,1044,1,3,0,1,5,5,1,17,2.5,19,28,59623,55008,209,98,27,758,775852,100251,168124,42554,135600,994,0
1856,1,1,0,0,0,0,1,1,1,7,6,2,16,5.0,27,68,58359,54713,162,65,26,657,638497,108523,155496,76688,144750,1050,1,3,0,1,4,9,2,17,6.0,28,51,59229,58088,166,83,15,670,714047,123166,136758,47920,139420,1082,0
953,1,1,1,0,1,0,0,0,1,0,2,2,10,1.0,6,5,24911,21095,64,27,8,336,237718,26008,47164,11122,25940,443,0,2,0,0,3,7,2,12,11.0,18,26,31772,25325,58,31,6,384,246230,33392,40294,11825,26381,411,1
1223,1,1,1,1,0,0,0,0,0,0,4,2,12,3.0,6,11,30213,26725,68,46,12,454,283444,23452,43947,7014,27299,595,0,2,0,1,7,7,2,14,11.0,15,16,39271,36458,100,37,21,530,409995,31643,47141,29328,34280,913,1
1797,0,0,0,0,1,1,3,3,2,11,5,3,18,10.5,44,59,69625,61161,149,70,28,733,772075,102375,121073,33589,114656,1036,0,2,0,0,2,5,2,16,2.125,25,41,55007,53055,164,63,26,679,577779,89044,120438,15399,109555,1480,0
1220,1,1,1,0,1,0,0,0,1,1,3,2,12,11.0,17,31,34754,32370,78,46,8,426,291377,35537,67687,10893,47214,1036,0,3,2,1,11,8,2,14,13.0,22,31,44903,39908,73,32,12,524,467628,53595,60688,18796,54286,558,1
844,0,1,0,0,1,0,2,1,1,6,3,2,10,6.0,10,11,28373,20850,61,28,9,371,240142,18669,26286,7428,14992,408,0,0,0,0,0,2,1,9,1.0,3,3,19150,17135,33,22,3,277,151554,12098,28192,7199,15976,159,0
1393,1,0,1,0,0,1,1,0,2,4,7,2,14,20.0,30,56,46863,43635,116,48,11,493,463992,66443,70469,53976,41800,857,0,3,0,0,1,2,1,14,1.0,9,4,34675,33135,85,40,10,489,364355,46323,83213,19867,58498,1090,0
1240,0,1,1,1,1,0,1,0,0,1,0,1,11,5.0,6,14,30245,29435,67,37,6,419,288448,37350,53468,12249,31141,356,0,2,1,1,8,8,2,14,13.0,20,37,41931,32325,112,44,14,497,410789,40550,60987,51182,46914,1382,1
2021,1,1,1,0,0,0,2,0,2,4,4,3,17,2.1666666666666665,24,45,64524,61525,202,98,48,824,751925,94286,137713,41017,108721,1683,2,3,3,0,8,5,1,17,8.5,35,80,66669,59725,207,92,38,661,663857,106007,115051,27213,118912,1348,1
938,0,1,1,1,1,0,1,0,0,0,2,1,9,0.5,3,2,18286,14400,42,18,2,198,136985,18271,38827,7326,17402,413,0,0,1,1,8,8,2,11,11.0,19,21,33776,25108,34,19,2,346,253426,28065,38494,12079,22190,336,1
2282,1,0,0,1,1,1,3,1,0,8,7,4,18,4.0,42,78,78912,77420,195,107,26,812,992533,159114,177352,61634,142782,1448,0,3,0,1,3,3,2,18,3.4285714285714284,38,64,73779,71435,273,88,51,868,894260,149272,189871,49042,145110,1101,0
1065,1,1,1,1,1,0,0,0,0,1,2,1,10,1.4,9,11,28313,25885,55,30,4,365,238762,34865,60071,11226,32821,1130,0,2,2,1,9,5,2,13,13.0,29,28,42522,32980,55,23,4,436,349437,44545,56957,25673,33164,878,1
1329,0,0,1,0,1,1,3,0,2,3,10,1,15,10.0,15,14,41270,35785,85,42,8,536,471330,47039,58899,19020,33909,531,0,0,0,0,2,4,1,15,3.0,13,12,37537,39260,85,41,6,558,408913,34457,64562,15438,29427,628,0
1224,1,1,0,0,1,0,1,2,2,10,5,2,14,12.0,21,18,43959,38553,84,37,12,475,440577,43290,59342,17411,38036,556,0,1,0,0,0,3,1,13,2.6666666666666665,14,11,31615,26760,68,35,5,423,275172,39312,54339,8103,26852,718,0
1662,1,0,1,1,1,1,0,0,0,1,4,3,17,1.8333333333333333,20,24,50509,47958,120,59,15,655,590114,64762,113279,23305,93755,802,0,4,2,2,10,5,3,17,6.5,32,37,63432,54585,159,65,25,662,681064,88240,91771,23114,59645,995,1
1601,0,1,0,1,0,0,3,2,1,9,6,2,15,11.0,26,47,52043,46580,166,52,35,623,602298,77022,78255,25199,56902,667,0,0,0,1,2,5,1,14,4.0,18,20,45656,43343,122,72,14,578,486836,56531,98907,20702,77800,993,0
1712,1,0,0,0,1,1,2,1,1,9,8,3,16,5.25,31,59,60404,55810,151,65,18,662,663064,90480,90160,22166,76077,1044,0,2,0,1,3,5,2,14,3.0,25,47,50884,47310,142,59,23,560,554640,66440,114832,37173,99075,1359,0
1413,1,1,1,1,1,0,1,0,0,2,2,1,12,4.0,10,11,37244,34300,133,47,26,498,366976,36322,73020,17385,45243,1243,1,2,0,1,5,6,3,15,9.0,25,30,48196,45578,112,53,19,539,445475,53183,55953,14984,49370,1029,1
1455,0,1,1,1,0,0,2,0,0,2,3,2,15,1.4,15,19,40199,38365,148,55,29,505,416386,56131,86137,18587,42979,1056,1,1,1,1,8,10,3,15,18.0,29,59,50003,39875,131,69,13,426,460681,65228,86121,27729,73361,1317,1
1523,0,1,1,1,0,0,1,0,0,3,2,1,15,3.3333333333333335,13,18,43602,39833,174,81,29,637,445130,43959,84786,23884,63673,1185,1,2,2,2,10,3,2,15,6.5,21,34,51165,42850,138,70,30,610,565673,64143,69270,14004,62151,1182,1
1317,0,1,0,0,0,0,2,2,2,9,7,2,14,12.0,22,30,44464,37775,99,43,12,546,438574,61687,60901,15370,43987,669,0,0,0,0,2,4,1,13,2.0,11,8,35451,32785,88,44,16,514,362249,43744,77872,11959,47231,477,0
1358,0,1,0,0,0,0,2,2,2,10,12,3,15,19.0,35,58,51287,46675,135,51,16,496,523309,68534,79109,21168,48728,996,0,1,0,0,1,4,2,13,3.25,15,20,38518,36103,71,43,8,504,391098,60834,83098,12454,52557,819,0
2115,1,0,0,0,0,1,2,1,2,7,9,2,17,3.625,43,72,67916,64750,194,87,25,551,659663,150315,148055,31394,137808,1630,1,3,1,0,9,7,2,18,3.857142857142857,40,57,72661,70125,221,78,30,707,932079,131284,190163,77406,133209,748,1
2680,0,0,1,1,1,2,5,3,1,11,6,2,18,5.25,34,73,84747,76600,284,126,50,946,1252583,160383,201875,83941,211012,1920,0,2,2,1,8,4,2,18,4.75,30,71,77000,75283,323,126,47,897,1058721,163864,200397,67394,218777,1254,0
1323,1,1,0,0,1,0,1,1,2,8,6,2,14,13.0,23,40,44591,35968,103,55,10,507,427462,58463,61084,18503,52467,1114,0,2,0,0,2,2,1,13,3.0,10,14,36577,34388,94,45,11,509,363019,35502,72593,16911,54101,440,0
1137,0,1,1,1,0,0,2,0,0,3,8,2,13,19.0,28,51,41127,35760,110,41,17,414,355418,45474,49860,20166,26281,683,0,0,0,1,1,2,1,11,1.0,9,10,30458,28635,65,43,8,447,266118,29658,57267,8649,32138,237,0
1243,0,1,1,1,0,0,3,0,0,2,4,3,13,3.5,17,32,38564,35388,86,47,7,503,376603,42978,79575,23033,54682,661,0,0,1,2,6,3,2,14,9.0,23,43,40834,36775,92,44,13,425,351331,58721,58423,19156,36558,1014,1
1530,1,0,0,1,1,1,2,2,0,9,14,2,17,19.0,29,39,54160,46383,160,55,23,591,567294,63006,87689,43768,64629,1102,0,2,0,0,2,3,2,15,2.0,12,15,40765,39123,78,46,9,583,481292,55120,86590,14970,55310,410,0
1732,0,0,0,0,1,1,4,2,1,9,7,4,16,16.0,26,46,56281,47343,168,78,25,638,631509,86711,91227,33788,87285,1752,0,0,0,0,0,3,2,14,2.5,15,34,43711,39760,153,80,18,582,452206,61196,110049,18565,96754,1280,0
1765,1,1,1,1,0,0,1,0,1,2,3,1,16,5.0,13,23,48639,48395,177,103,37,699,604860,71501,107614,22133,91554,1341,0,4,1,1,8,7,5,17,19.0,28,61,56874,52200,243,97,60,684,610840,83482,94283,46575,79294,1119,1
1549,1,1,1,0,0,0,1,0,1,1,4,2,14,3.0,15,20,41233,38975,113,57,9,456,362794,52715,85538,11520,51355,582,1,2,2,1,9,7,3,15,13.0,35,51,55725,44668,145,59,18,595,565182,66846,86729,27754,62946,913,1
1807,1,0,1,1,0,1,2,1,0,7,4,3,16,3.6,27,52,57204,49310,143,74,17,601,642707,90665,117494,42628,80889,741,0,3,1,1,5,5,2,15,5.25,34,56,56156,53968,183,63,31,574,567088,92387,114429,25421,96944,1284,0
1726,1,1,1,0,1,0,0,0,1,2,2,2,15,1.8333333333333333,14,29,48920,47563,151,89,32,745,608800,62090,96293,24223,66357,744,1,4,1,0,7,7,2,17,10.0,30,35,60929,56975,194,82,41,777,754331,78360,96736,31179,82393,1055,1
